Time Stamp,Capitl,Centrl,Dunwod,Genese,Hud Vl,Longil,Mhk Vl,Millwd,N.Y.C.,North,West,NYISO
1/14/2018 7:00,1699,2178,778,1311,1257,2554,1033,381,6310,629,2035,20165
1/14/2018 8:00,1688,2170,791,1314,1276,2609,1036,385,6624,628,2047,20568
1/14/2018 9:00,1705,2176,810,1328,1312,2672,1048,392,6865,633,2083,21024
1/14/2018 10:00,1693,2176,823,1333,1315,2694,1045,394,6966,633,2100,21172
1/14/2018 11:00,1676,2163,823,1328,1315,2684,1033,391,7002,631,2098,21144
1/14/2018 12:00,1656,2141,820,1320,1306,2663,1017,388,7013,626,2089,21039
1/14/2018 13:00,1647,2135,819,1316,1296,2655,1011,384,7017,621,2088,20989
1/14/2018 14:00,1641,2117,816,1303,1295,2669,1002,383,6994,617,2075,20912
1/14/2018 15:00,1647,2113,826,1301,1307,2715,1001,389,7031,616,2064,21010
1/14/2018 16:00,1714,2175,855,1336,1362,2885,1033,411,7160,627,2098,21656
1/14/2018 17:00,1799,2304,906,1426,1454,3139,1081,446,7356,639,2203,22753
1/14/2018 18:00,1794,2321,908,1437,1458,3168,1088,458,7254,638,2229,22753
1/14/2018 19:00,1764,2296,891,1411,1434,3102,1073,452,7100,635,2206,22364
1/14/2018 20:00,1722,2242,863,1373,1401,3012,1050,440,6910,629,2166,21808
1/14/2018 21:00,1649,2138,823,1303,1338,2859,1010,415,6658,615,2103,20911
1/14/2018 22:00,1550,2011,764,1215,1252,2645,954,380,6322,599,2005,19697
1/14/2018 23:00,1465,1911,708,1145,1167,2423,906,347,5921,589,1900,18482
1/15/2018 0:00,1425,1874,670,1099,1112,2271,878,324,5579,588,1812,17632
1/15/2018 1:00,1401,1837,647,1070,1082,2187,863,313,5366,586,1773,17125
1/15/2018 2:00,1396,1822,640,1057,1070,2141,859,310,5238,587,1753,16873
1/15/2018 3:00,1403,1830,636,1060,1066,2135,862,312,5193,591,1746,16834
1/15/2018 4:00,1436,1875,646,1088,1084,2179,883,318,5235,597,1764,17105
1/15/2018 5:00,1516,1986,683,1157,1136,2308,934,341,5467,614,1834,17976
1/15/2018 6:00,1660,2167,761,1269,1234,2544,1017,380,5958,637,1963,19590
1/15/2018 7:00,1741,2276,823,1348,1293,2712,1070,406,6486,654,2071,20880
1/15/2018 8:00,1744,2286,833,1361,1301,2752,1084,409,6801,657,2097,21325
1/15/2018 9:00,1793,2316,856,1390,1324,2818,1123,417,7060,665,2160,21922
1/15/2018 10:00,1787,2332,869,1399,1321,2822,1122,419,7170,667,2176,22084
1/15/2018 11:00,1775,2321,866,1393,1319,2808,1109,414,7207,667,2170,22049
1/15/2018 12:00,1753,2303,864,1385,1310,2777,1096,410,7208,663,2150,21919
1/15/2018 13:00,1746,2293,863,1375,1310,2768,1095,408,7207,660,2138,21863
1/15/2018 14:00,1743,2273,861,1359,1318,2801,1088,407,7193,656,2118,21817
1/15/2018 15:00,1750,2256,869,1347,1342,2851,1083,413,7225,654,2096,21886
1/15/2018 16:00,1810,2300,894,1372,1402,2998,1103,435,7320,663,2109,22406
1/15/2018 17:00,1879,2408,930,1445,1491,3228,1130,470,7515,673,2191,23360
1/15/2018 18:00,1873,2409,933,1446,1494,3249,1132,483,7443,674,2210,23346
1/15/2018 19:00,1838,2373,917,1412,1468,3178,1115,475,7295,671,2183,22925
1/15/2018 20:00,1799,2312,894,1367,1436,3093,1095,462,7099,667,2145,22369
1/15/2018 21:00,1746,2217,864,1302,1386,2970,1076,441,6855,658,2101,21616
1/15/2018 22:00,1674,2107,818,1222,1321,2810,1034,411,6567,647,2016,20627
1/15/2018 23:00,1601,2011,771,1154,1251,2626,985,381,6224,637,1913,19554
1/16/2018 0:00,1514,1930,727,1098,1191,2440,903,352,5905,623,1804,18487
1/16/2018 1:00,1479,1880,700,1064,1156,2340,874,336,5691,619,1760,17899
1/16/2018 2:00,1464,1859,684,1048,1139,2285,863,330,5546,619,1736,17573
1/16/2018 3:00,1463,1856,677,1043,1129,2264,860,330,5466,623,1724,17435
1/16/2018 4:00,1478,1868,678,1056,1135,2278,870,332,5449,628,1728,17500
1/16/2018 5:00,1509,1917,692,1083,1154,2320,891,343,5506,638,1754,17807
1/16/2018 6:00,1571,1995,721,1130,1187,2406,928,360,5645,651,1808,18402
1/16/2018 7:00,1628,2082,757,1190,1225,2497,974,377,5807,667,1869,19073
1/16/2018 8:00,1684,2158,792,1232,1264,2599,1023,391,6037,682,1918,19780
1/16/2018 9:00,1756,2230,834,1291,1304,2734,1111,408,6329,696,2018,20711
1/16/2018 10:00,1760,2249,852,1303,1307,2762,1119,415,6524,699,2033,21023
1/16/2018 11:00,1748,2239,852,1299,1307,2760,1106,414,6607,696,2018,21046
1/16/2018 12:00,1726,2212,845,1284,1294,2734,1092,411,6631,687,1993,20909
1/16/2018 13:00,1709,2181,832,1267,1288,2710,1079,405,6624,681,1962,20738
1/16/2018 14:00,1701,2153,821,1252,1284,2711,1066,402,6614,675,1938,20617
1/16/2018 15:00,1711,2143,820,1246,1304,2755,1059,405,6631,672,1925,20671
1/16/2018 16:00,1779,2199,841,1270,1363,2883,1082,424,6701,679,1939,21160
1/16/2018 17:00,1878,2336,885,1360,1463,3122,1125,462,6925,695,2030,22281
1/16/2018 18:00,1878,2360,886,1372,1478,3142,1132,479,6976,696,2065,22464
1/16/2018 19:00,1845,2325,876,1344,1457,3075,1118,473,6918,691,2049,22171
1/16/2018 20:00,1806,2269,864,1310,1425,2998,1099,459,6800,685,2038,21753
1/16/2018 21:00,1755,2191,853,1263,1377,2898,1076,441,6630,676,2011,21171
1/16/2018 22:00,1695,2096,824,1203,1320,2775,1043,417,6438,666,1957,20434
1/16/2018 23:00,1630,2017,788,1144,1260,2627,1000,391,6202,656,1885,19600
1/17/2018 0:00,1565,1966,744,1084,1204,2448,902,359,5985,652,1788,18697
1/17/2018 1:00,1534,1920,713,1047,1168,2343,869,344,5771,649,1740,18098
1/17/2018 2:00,1517,1898,695,1025,1150,2280,854,336,5607,648,1711,17721
1/17/2018 3:00,1514,1887,685,1017,1142,2252,849,335,5515,649,1692,17537
1/17/2018 4:00,1524,1891,686,1022,1146,2258,856,337,5486,650,1686,17542
1/17/2018 5:00,1544,1917,700,1038,1162,2285,874,346,5522,653,1699,17740
1/17/2018 6:00,1581,1973,724,1072,1191,2344,907,360,5607,659,1739,18157
1/17/2018 7:00,1617,2037,750,1119,1221,2400,950,371,5703,665,1786,18619
1/17/2018 8:00,1657,2096,774,1152,1251,2457,997,379,5880,669,1814,19126
1/17/2018 9:00,1712,2138,813,1196,1285,2544,1083,386,6074,675,1879,19785
1/17/2018 10:00,1712,2138,830,1204,1287,2557,1087,391,6272,674,1889,20041
1/17/2018 11:00,1702,2126,829,1201,1282,2550,1071,389,6389,670,1881,20090
1/17/2018 12:00,1683,2104,826,1191,1274,2553,1051,387,6426,664,1867,20026
1/17/2018 13:00,1665,2080,817,1178,1267,2566,1029,384,6440,660,1847,19933
1/17/2018 14:00,1652,2050,805,1164,1271,2582,1010,382,6450,654,1831,19851
1/17/2018 15:00,1659,2047,807,1164,1295,2633,1004,387,6497,651,1825,19969
1/17/2018 16:00,1728,2118,831,1205,1356,2778,1034,409,6606,656,1862,20583
1/17/2018 17:00,1824,2265,873,1309,1454,3037,1086,451,6867,663,1970,21799
1/17/2018 18:00,1819,2287,872,1319,1465,3056,1089,468,6941,661,1996,21973
1/17/2018 19:00,1788,2245,862,1290,1435,2993,1071,464,6884,657,1976,21665
1/17/2018 20:00,1741,2172,850,1254,1392,2914,1040,448,6755,651,1954,21171
1/17/2018 21:00,1662,2063,829,1193,1323,2779,989,422,6543,643,1904,20350
1/17/2018 22:00,1576,1947,784,1118,1246,2605,932,387,6249,633,1831,19308
1/17/2018 23:00,1499,1849,732,1051,1170,2412,885,352,5890,623,1750,18213
1/18/2018 0:00,1427,1769,680,1010,1113,2248,835,326,5573,601,1681,17263
1/18/2018 1:00,1401,1733,655,987,1083,2167,816,314,5373,596,1656,16781
1/18/2018 2:00,1395,1720,646,977,1071,2122,814,312,5242,595,1648,16542
1/18/2018 3:00,1400,1726,640,981,1073,2115,819,312,5196,596,1647,16505
1/18/2018 4:00,1432,1774,651,1011,1092,2158,840,320,5246,600,1671,16795
1/18/2018 5:00,1512,1895,696,1087,1147,2290,895,346,5509,614,1740,17731
1/18/2018 6:00,1654,2092,773,1202,1240,2542,987,386,6023,634,1865,19398
1/18/2018 7:00,1732,2208,838,1282,1305,2718,1043,414,6566,647,1969,20722
1/18/2018 8:00,1724,2203,848,1285,1319,2743,1053,416,6880,642,1977,21090
1/18/2018 9:00,1741,2202,861,1297,1338,2770,1088,405,7080,643,2015,21440
1/18/2018 10:00,1731,2204,868,1302,1338,2765,1082,403,7171,642,2023,21529
1/18/2018 11:00,1717,2185,860,1295,1332,2744,1064,397,7191,638,2010,21433
1/18/2018 12:00,1701,2164,855,1284,1316,2699,1048,391,7171,632,1993,21254
1/18/2018 13:00,1689,2156,848,1279,1303,2675,1042,388,7150,626,1988,21144
1/18/2018 14:00,1678,2131,842,1266,1297,2675,1029,388,7118,622,1971,21017
1/18/2018 15:00,1683,2121,850,1265,1306,2725,1024,395,7148,620,1959,21096
1/18/2018 16:00,1745,2178,874,1294,1359,2875,1050,421,7256,628,1978,21658
1/18/2018 17:00,1822,2287,911,1367,1444,3083,1085,463,7420,637,2050,22569
1/18/2018 18:00,1810,2283,912,1365,1445,3095,1085,478,7290,635,2056,22454
1/18/2018 19:00,1768,2231,893,1334,1413,3023,1060,472,7104,631,2029,21958
1/18/2018 20:00,1711,2158,860,1294,1364,2919,1027,449,6868,623,1998,21271
1/18/2018 21:00,1621,2037,813,1224,1288,2749,983,414,6570,609,1946,20254
1/18/2018 22:00,1517,1894,747,1138,1192,2516,922,368,6170,594,1860,18918
1/18/2018 23:00,1429,1780,686,1068,1106,2284,868,328,5709,585,1770,17613
1/19/2018 0:00,1409,1788,647,1056,1090,2196,826,316,5479,571,1755,17133
1/19/2018 1:00,1374,1744,623,1026,1051,2093,803,302,5238,564,1713,16531
1/19/2018 2:00,1364,1725,611,1011,1033,2032,795,298,5094,562,1693,16218
1/19/2018 3:00,1368,1728,604,1013,1029,2011,796,297,5032,565,1687,16130
1/19/2018 4:00,1399,1772,611,1043,1044,2043,818,302,5061,572,1710,16375
1/19/2018 5:00,1481,1889,644,1116,1095,2165,879,324,5293,591,1785,17262
1/19/2018 6:00,1632,2077,715,1236,1193,2394,979,360,5793,621,1932,18932
1/19/2018 7:00,1712,2182,776,1313,1259,2565,1034,384,6329,641,2045,20240
1/19/2018 8:00,1704,2177,789,1317,1279,2620,1040,387,6644,640,2057,20654
1/19/2018 9:00,1755,2190,808,1332,1317,2678,1063,393,6891,643,2091,21161
1/19/2018 10:00,1746,2190,820,1335,1320,2703,1062,395,6991,643,2107,21312
1/19/2018 11:00,1731,2173,820,1325,1316,2696,1051,392,7027,642,2103,21276
1/19/2018 12:00,1710,2149,818,1315,1304,2679,1035,388,7036,637,2091,21162
1/19/2018 13:00,1701,2142,817,1309,1294,2674,1028,386,7037,633,2089,21110
1/19/2018 14:00,1689,2122,815,1295,1294,2690,1019,384,7013,629,2076,21026
1/19/2018 15:00,1690,2116,826,1291,1308,2736,1018,392,7057,627,2064,21125
1/19/2018 16:00,1752,2178,857,1327,1366,2908,1054,415,7185,642,2099,21783
1/19/2018 17:00,1822,2300,906,1417,1457,3166,1109,451,7371,657,2207,22863
1/19/2018 18:00,1815,2315,906,1428,1458,3194,1116,463,7257,656,2235,22843
1/19/2018 19:00,1786,2289,888,1404,1433,3122,1098,457,7101,651,2213,22442
1/19/2018 20:00,1748,2235,858,1368,1400,3023,1071,443,6908,642,2173,21869
1/19/2018 21:00,1680,2132,817,1299,1336,2862,1025,417,6656,625,2110,20959
1/19/2018 22:00,1583,2004,757,1211,1248,2642,965,380,6320,606,2012,19728
1/19/2018 23:00,1495,1903,701,1140,1163,2417,912,347,5919,593,1906,18496
1/20/2018 0:00,1432,1866,666,1096,1108,2268,868,324,5573,589,1812,17602
1/20/2018 1:00,1404,1830,644,1067,1078,2184,851,313,5362,586,1771,17090
1/20/2018 2:00,1399,1815,636,1054,1065,2138,846,310,5235,587,1752,16837
1/20/2018 3:00,1407,1823,633,1058,1063,2132,851,312,5193,592,1745,16809
1/20/2018 4:00,1440,1870,644,1086,1081,2177,873,319,5238,599,1764,17091
1/20/2018 5:00,1522,1982,682,1157,1134,2308,927,342,5475,618,1834,17981
1/20/2018 6:00,1671,2166,762,1271,1232,2546,1016,381,5973,644,1966,19628
1/20/2018 7:00,1754,2276,826,1351,1295,2718,1072,407,6505,663,2076,20943
1/20/2018 8:00,1757,2286,838,1364,1308,2760,1088,412,6826,666,2101,21406
1/20/2018 9:00,1828,2317,861,1393,1334,2825,1134,419,7092,672,2165,22040
1/20/2018 10:00,1822,2333,875,1403,1330,2828,1135,421,7199,674,2181,22201
1/20/2018 11:00,1812,2323,872,1398,1326,2811,1121,416,7233,674,2173,22159
1/20/2018 12:00,1794,2305,866,1389,1316,2777,1109,411,7229,670,2153,22019
1/20/2018 13:00,1786,2295,864,1379,1314,2766,1107,408,7222,667,2142,21950
1/20/2018 14:00,1779,2278,862,1363,1323,2801,1101,408,7209,664,2126,21914
1/20/2018 15:00,1784,2261,867,1351,1345,2852,1095,412,7237,662,2104,21970
1/20/2018 16:00,1834,2306,892,1375,1404,3000,1117,435,7330,674,2119,22486
1/20/2018 17:00,1892,2409,930,1446,1493,3233,1147,471,7524,687,2201,23433
1/20/2018 18:00,1882,2408,934,1445,1497,3259,1149,485,7459,687,2216,23421
1/20/2018 19:00,1849,2372,920,1411,1473,3190,1131,478,7314,684,2189,23011
1/20/2018 20:00,1815,2313,898,1367,1442,3109,1110,465,7122,678,2152,22471
1/20/2018 21:00,1767,2219,869,1302,1392,2989,1088,444,6884,667,2106,21727
1/20/2018 22:00,1697,2109,822,1222,1326,2830,1044,414,6600,655,2020,20739
1/20/2018 23:00,1622,2013,774,1152,1255,2645,991,384,6255,644,1916,19651
1/21/2018 0:00,1519,1929,728,1096,1191,2448,898,353,5915,624,1804,18505
1/21/2018 1:00,1481,1877,701,1063,1155,2346,868,337,5700,619,1759,17906
1/21/2018 2:00,1464,1855,684,1045,1137,2290,856,331,5556,619,1734,17571
1/21/2018 3:00,1463,1852,677,1040,1127,2268,853,331,5474,623,1721,17429
1/21/2018 4:00,1479,1864,678,1053,1133,2281,863,333,5457,628,1725,17494
1/21/2018 5:00,1511,1913,692,1080,1152,2322,885,343,5514,639,1751,17802
1/21/2018 6:00,1576,1992,721,1127,1185,2409,923,361,5655,653,1806,18408
1/21/2018 7:00,1635,2080,758,1188,1223,2501,969,379,5817,672,1867,19089
1/21/2018 8:00,1692,2157,793,1230,1264,2605,1021,392,6043,689,1917,19803
1/21/2018 9:00,1786,2231,835,1289,1308,2741,1117,409,6340,702,2018,20776
1/21/2018 10:00,1792,2251,853,1303,1314,2766,1125,416,6533,706,2034,21093
1/21/2018 11:00,1778,2241,855,1300,1315,2764,1111,416,6614,703,2020,21117
1/21/2018 12:00,1755,2213,848,1288,1307,2739,1097,413,6635,695,1996,20986
1/21/2018 13:00,1737,2185,835,1272,1300,2717,1084,407,6627,689,1968,20821
1/21/2018 14:00,1726,2158,823,1255,1298,2724,1070,404,6612,682,1945,20697
1/21/2018 15:00,1734,2147,822,1250,1316,2766,1064,407,6628,678,1928,20740
1/21/2018 16:00,1795,2197,843,1273,1372,2893,1085,427,6699,687,1942,21213
1/21/2018 17:00,1884,2331,886,1361,1468,3127,1127,465,6921,705,2034,22309
1/21/2018 18:00,1881,2352,886,1371,1481,3147,1132,482,6972,706,2069,22479
1/21/2018 19:00,1850,2318,876,1343,1458,3078,1118,476,6916,700,2053,22186
1/21/2018 20:00,1814,2263,864,1309,1426,3000,1100,462,6802,692,2041,21773
1/21/2018 21:00,1768,2187,853,1263,1378,2897,1077,443,6635,680,2013,21194
1/21/2018 22:00,1711,2093,824,1203,1321,2773,1045,419,6447,668,1959,20463
1/21/2018 23:00,1644,2011,788,1143,1260,2624,1000,392,6215,656,1886,19619
1/22/2018 0:00,1546,1942,744,1080,1200,2449,895,360,6000,651,1786,18653
1/22/2018 1:00,1509,1896,713,1043,1164,2346,865,344,5785,648,1739,18052
1/22/2018 2:00,1492,1875,695,1022,1146,2284,853,337,5621,647,1711,17683
1/22/2018 3:00,1491,1866,685,1014,1138,2256,850,335,5528,648,1693,17504
1/22/2018 4:00,1504,1873,686,1020,1142,2262,859,338,5498,649,1687,17518
1/22/2018 5:00,1528,1904,700,1037,1158,2287,878,347,5533,653,1700,17725
1/22/2018 6:00,1572,1966,725,1072,1187,2344,911,361,5614,661,1740,18153
1/22/2018 7:00,1613,2032,752,1118,1216,2395,951,372,5708,668,1786,18611
1/22/2018 8:00,1657,2092,776,1151,1247,2450,996,381,5883,673,1812,19118
1/22/2018 9:00,1737,2136,814,1196,1285,2546,1088,390,6068,680,1873,19813
1/22/2018 10:00,1737,2137,832,1204,1287,2568,1090,395,6278,679,1883,20090
1/22/2018 11:00,1725,2125,836,1203,1286,2580,1073,394,6400,674,1876,20172
1/22/2018 12:00,1709,2104,831,1197,1283,2581,1055,391,6435,667,1864,20117
1/22/2018 13:00,1690,2082,820,1186,1281,2573,1035,387,6451,663,1845,20013
1/22/2018 14:00,1681,2053,807,1173,1284,2593,1019,384,6451,657,1832,19934
1/22/2018 15:00,1684,2056,804,1174,1300,2645,1012,386,6487,655,1828,20031
1/22/2018 16:00,1752,2131,829,1215,1358,2790,1038,408,6606,660,1867,20654
1/22/2018 17:00,1847,2279,872,1316,1456,3040,1082,450,6877,668,1976,21863
1/22/2018 18:00,1841,2298,873,1324,1466,3055,1085,468,6957,666,1998,22031
1/22/2018 19:00,1809,2252,863,1292,1437,2991,1068,463,6898,662,1974,21709
1/22/2018 20:00,1761,2178,852,1254,1395,2911,1041,449,6764,656,1946,21207
1/22/2018 21:00,1681,2067,832,1189,1325,2776,998,423,6547,647,1892,20377
1/22/2018 22:00,1593,1947,787,1113,1248,2601,946,390,6247,636,1816,19324
1/22/2018 23:00,1512,1848,735,1043,1172,2406,899,354,5881,626,1734,18210
1/23/2018 0:00,1430,1764,675,1002,1105,2201,832,322,5524,609,1669,17133
1/23/2018 1:00,1399,1723,648,978,1071,2110,809,309,5310,603,1645,16605
1/23/2018 2:00,1388,1706,636,967,1057,2059,804,306,5171,601,1637,16332
1/23/2018 3:00,1392,1708,629,970,1057,2046,807,305,5114,601,1636,16265
1/23/2018 4:00,1421,1754,638,1000,1075,2080,827,312,5153,605,1661,16526
1/23/2018 5:00,1501,1873,680,1077,1132,2202,881,338,5405,617,1729,17435
1/23/2018 6:00,1643,2074,757,1195,1229,2440,974,379,5903,638,1855,19087
1/23/2018 7:00,1720,2192,822,1276,1293,2606,1029,406,6424,651,1959,20378
1/23/2018 8:00,1709,2186,830,1280,1303,2633,1038,406,6724,646,1966,20721
1/23/2018 9:00,1732,2183,842,1289,1315,2672,1075,392,6902,644,2006,21052
1/23/2018 10:00,1717,2179,848,1294,1313,2667,1068,388,6983,641,2015,21113
1/23/2018 11:00,1695,2161,838,1289,1302,2645,1049,381,6994,637,2005,20996
1/23/2018 12:00,1669,2135,830,1283,1286,2599,1029,374,6967,631,1988,20791
1/23/2018 13:00,1654,2124,823,1276,1276,2569,1022,371,6948,625,1982,20670
1/23/2018 14:00,1641,2097,816,1261,1265,2568,1008,370,6912,621,1966,20525
1/23/2018 15:00,1647,2088,824,1261,1276,2626,1003,378,6948,619,1951,20621
1/23/2018 16:00,1708,2146,848,1290,1333,2778,1030,405,7063,628,1971,21200
1/23/2018 17:00,1783,2262,884,1362,1421,2978,1067,447,7235,639,2048,22126
1/23/2018 18:00,1773,2260,883,1361,1428,2987,1066,464,7095,638,2055,22010
1/23/2018 19:00,1737,2211,866,1331,1399,2918,1042,458,6907,633,2027,21529
1/23/2018 20:00,1686,2134,833,1290,1353,2820,1010,436,6680,624,1995,20861
1/23/2018 21:00,1602,2010,787,1221,1276,2660,965,400,6393,609,1943,19866
1/23/2018 22:00,1500,1866,723,1135,1179,2438,904,355,5999,593,1857,18549
1/23/2018 23:00,1408,1745,659,1061,1086,2205,845,314,5528,582,1763,17196
1/24/2018 0:00,1312,1642,597,989,995,1972,767,280,5090,551,1672,15867
1/24/2018 1:00,1277,1596,573,956,955,1877,743,269,4856,543,1633,15278
1/24/2018 2:00,1264,1568,560,939,937,1825,734,266,4720,539,1615,14967
1/24/2018 3:00,1267,1567,554,940,933,1811,733,266,4664,540,1608,14883
1/24/2018 4:00,1295,1610,563,970,950,1850,752,272,4703,545,1630,15140
1/24/2018 5:00,1373,1728,600,1047,1010,1982,804,295,4958,562,1700,16059
1/24/2018 6:00,1520,1930,675,1172,1117,2232,897,333,5485,588,1839,17788
1/24/2018 7:00,1595,2045,741,1261,1182,2408,950,356,6021,603,1950,19112
1/24/2018 8:00,1580,2044,751,1270,1188,2444,957,356,6321,602,1961,19474
1/24/2018 9:00,1622,2056,769,1289,1204,2498,998,361,6512,605,2005,19919
1/24/2018 10:00,1613,2067,777,1296,1190,2507,1000,357,6580,605,2024,20016
1/24/2018 11:00,1607,2066,774,1292,1181,2490,996,351,6597,603,2025,19982
1/24/2018 12:00,1593,2059,770,1285,1162,2457,985,345,6599,601,2013,19869
1/24/2018 13:00,1585,2060,766,1281,1162,2434,985,341,6602,598,2016,19830
1/24/2018 14:00,1578,2050,765,1268,1175,2445,978,341,6590,595,2006,19791
1/24/2018 15:00,1585,2053,777,1267,1197,2498,979,349,6641,595,1993,19934
1/24/2018 16:00,1648,2114,804,1301,1263,2657,1010,370,6767,608,2015,20557
1/24/2018 17:00,1725,2232,841,1375,1367,2884,1054,405,6959,623,2094,21559
1/24/2018 18:00,1727,2244,844,1385,1389,2919,1061,419,6877,625,2116,21606
1/24/2018 19:00,1704,2214,834,1358,1374,2865,1044,415,6730,624,2087,21249
1/24/2018 20:00,1671,2158,814,1324,1346,2788,1018,404,6542,618,2056,20739
1/24/2018 21:00,1606,2051,778,1258,1287,2649,978,380,6297,604,2005,19893
1/24/2018 22:00,1513,1923,722,1169,1200,2444,923,347,5952,589,1917,18699
1/24/2018 23:00,1435,1823,670,1100,1117,2239,878,317,5548,581,1826,17534
1/25/2018 0:00,1430,1915,656,1090,1128,2257,873,345,5679,591,1786,17750
1/25/2018 1:00,1401,1874,634,1061,1098,2174,854,333,5464,588,1746,17227
1/25/2018 2:00,1395,1858,627,1047,1085,2129,848,330,5336,589,1725,16969
1/25/2018 3:00,1403,1865,624,1050,1082,2124,852,332,5292,592,1718,16934
1/25/2018 4:00,1437,1915,634,1078,1101,2170,875,339,5337,599,1736,17221
1/25/2018 5:00,1522,2032,672,1146,1157,2300,933,365,5577,617,1806,18127
1/25/2018 6:00,1676,2226,750,1259,1260,2542,1027,407,6082,643,1939,19811
1/25/2018 7:00,1764,2342,813,1337,1323,2711,1086,435,6616,661,2047,21135
1/25/2018 8:00,1767,2351,822,1351,1333,2749,1103,439,6936,664,2070,21585
1/25/2018 9:00,1834,2385,842,1379,1356,2810,1148,446,7204,669,2126,22199
1/25/2018 10:00,1829,2400,855,1389,1351,2809,1150,447,7311,671,2142,22354
1/25/2018 11:00,1815,2388,852,1383,1344,2796,1138,443,7340,671,2135,22305
1/25/2018 12:00,1796,2367,846,1375,1332,2759,1126,437,7333,668,2115,22154
1/25/2018 13:00,1793,2356,846,1365,1332,2747,1123,434,7323,666,2102,22087
1/25/2018 14:00,1786,2335,843,1349,1340,2780,1116,433,7306,662,2086,22036
1/25/2018 15:00,1790,2317,849,1338,1363,2828,1111,438,7333,662,2062,22091
1/25/2018 16:00,1847,2365,874,1363,1426,2975,1136,463,7428,674,2078,22629
1/25/2018 17:00,1914,2475,914,1435,1519,3202,1174,502,7626,688,2166,23615
1/25/2018 18:00,1906,2475,919,1434,1524,3226,1177,516,7558,688,2186,23609
1/25/2018 19:00,1871,2440,904,1400,1500,3158,1158,509,7412,684,2160,23196
1/25/2018 20:00,1833,2379,881,1355,1470,3079,1134,495,7219,678,2122,22645
1/25/2018 21:00,1781,2281,851,1291,1419,2960,1106,472,6979,668,2075,21883
1/25/2018 22:00,1707,2168,804,1211,1352,2802,1059,440,6690,655,1988,20876
1/25/2018 23:00,1630,2067,757,1143,1278,2617,1004,407,6341,645,1885,19774
1/26/2018 0:00,1516,1951,720,1092,1200,2434,900,363,5956,624,1789,18545
1/26/2018 1:00,1477,1900,694,1059,1164,2332,868,347,5741,618,1746,17946
1/26/2018 2:00,1460,1878,678,1042,1147,2276,855,340,5597,618,1721,17612
1/26/2018 3:00,1459,1874,671,1037,1136,2255,853,340,5516,621,1709,17471
1/26/2018 4:00,1475,1887,673,1050,1142,2269,863,343,5499,626,1713,17540
1/26/2018 5:00,1507,1936,686,1077,1162,2311,886,353,5556,638,1739,17851
1/26/2018 6:00,1574,2018,714,1124,1197,2400,926,372,5699,652,1792,18468
1/26/2018 7:00,1632,2105,749,1182,1235,2491,973,390,5862,670,1851,19140
1/26/2018 8:00,1690,2183,783,1224,1274,2588,1027,404,6091,687,1898,19849
1/26/2018 9:00,1784,2260,824,1285,1317,2722,1124,423,6394,698,1992,20823
1/26/2018 10:00,1792,2282,844,1300,1320,2746,1133,432,6587,702,2004,21142
1/26/2018 11:00,1780,2272,844,1298,1319,2742,1121,431,6663,702,1992,21164
1/26/2018 12:00,1758,2245,838,1285,1307,2708,1108,427,6682,695,1968,21021
1/26/2018 13:00,1739,2215,825,1270,1301,2690,1095,421,6671,689,1943,20859
1/26/2018 14:00,1733,2189,813,1257,1300,2710,1082,417,6654,684,1922,20761
1/26/2018 15:00,1740,2179,812,1249,1318,2754,1076,419,6670,681,1911,20809
1/26/2018 16:00,1803,2235,833,1273,1374,2882,1099,438,6741,691,1928,21297
1/26/2018 17:00,1892,2365,878,1360,1476,3113,1144,478,6964,709,2022,22401
